#{"t_start": 1774025425.9025102, "env_id": "ColoredChestKuka-v0"}
r,l,t
47.771226,150,263.470455
69.078141,150,263.559768
15.311824,150,263.651842
1013.798662,77,263.711826
45.534091,150,264.303385
1014.652812,77,264.368208
30.034884,150,264.457175
56.679745,150,264.553551
1015.246756,71,264.610484
55.12321,150,264.706924
34.900982,150,264.798834
17.150801,150,265.002197
12.461334,150,265.103814
1011.491844,78,265.164328
11.682955,150,265.253936
44.201715,150,265.349837
64.545171,150,265.440283
31.504499,150,265.532785
1007.717132,74,265.590948
18.104222,150,265.679335
8.291668,150,266.264732
1017.189635,74,266.321183
-22.164222,150,266.408946
40.75025,150,266.509362
75.309335,150,266.604617
55.82062,150,266.705081
48.240313,150,266.808205
1010.978458,74,266.866337
44.691712,150,267.032826
29.294966,150,267.120615
47.754265,150,267.209747
1014.853225,80,267.268895
11.113872,150,267.355775
9.010331,150,267.446623
56.257502,150,267.533886
49.113767,150,268.085893
50.5666,150,268.173591
1012.506348,69,268.229123
41.435022,150,268.319093
23.63057,150,268.408791
20.276986,150,268.496858
1007.719916,73,268.554344
62.12715,150,268.640956
62.771759,150,268.729224
-15.645554,150,268.81993
25.958974,150,268.980484
10.825348,150,269.068173
52.323038,150,269.158079
21.989461,150,269.244691
62.662643,150,269.801501
1012.472775,67,269.857876
37.701093,150,269.945399
1015.359406,70,270.00054
38.312863,150,270.089583
43.681274,150,270.179934
23.07357,150,270.266798
39.074682,150,270.352155
47.623056,150,270.443565
26.995962,150,270.557802
1010.071086,74,270.665562
51.159592,150,270.756458
54.772306,150,270.844103
1013.329974,75,270.89936
41.515185,150,270.987177
66.361105,150,271.075451
44.306062,150,271.62736
48.144723,150,271.717488
56.69442,150,271.807515
20.547111,150,271.893245
22.700498,150,271.980212
50.799444,150,272.068843
63.7216,150,272.1587
1012.022808,76,272.217729
36.332459,150,272.378143
-2.937378,150,272.463882
11.192925,150,272.547798
60.034668,150,272.634913
52.455087,150,272.72452
58.389009,150,272.810986
1014.934388,73,272.868912
27.021308,150,273.440665
14.630865,150,273.525242
55.227436,150,273.613892
31.246575,150,273.699674
6.652649,150,273.786387
44.365013,150,273.871015
53.621097,150,273.959933
1021.703816,78,274.022548
39.363959,150,274.108451
1012.541616,75,274.165854
1024.512238,81,274.306498
30.105879,150,274.393195
1008.5013,78,274.454878
53.508422,150,274.54594
72.432213,150,274.632839
31.439206,150,275.17465
58.232344,150,275.265637
28.946424,150,275.356649
33.384568,150,275.44209
50.303322,150,275.531262
67.240095,150,275.61789
12.094301,150,275.704141
1013.3085,82,275.764792
45.829599,150,275.935507
32.569578,150,276.02147
33.452472,150,276.107356
45.34209,150,276.195502
41.591769,150,276.284121
68.089708,150,276.369478
53.743656,150,276.456111
17.54822,150,277.00747
-0.232719,150,277.097645
62.806643,150,277.186885
50.531785,150,277.307667
66.999584,150,277.403451
1016.974135,68,277.461377
1019.199049,73,277.523843
1014.149758,68,277.581984
53.286509,150,277.764648
9.135028,150,277.853332
1009.268825,80,277.925442
40.937547,150,278.062813
45.851652,150,278.162864
48.671614,150,278.281853
41.359446,150,278.388663
1011.171556,73,278.465732
1010.542225,74,279.040359
1019.871397,79,279.118371
25.354871,150,279.210576
1010.908966,77,279.274098
1020.018522,74,279.336288
34.827562,150,279.425541
1014.816507,83,279.490297
1012.479707,74,279.545439
1007.339391,77,279.604871
30.018435,150,279.819271
34.340992,150,279.930741
52.810278,150,280.030171
1021.689822,76,280.090847
57.286797,150,280.17913
1028.623223,91,280.243558
50.819532,150,280.333418
43.871902,150,280.418701
43.535047,150,280.503803
1016.52863,78,281.057044
28.01907,150,281.147025
1010.050335,77,281.209922
58.244663,150,281.300191
58.741686,150,281.388557
1016.931763,75,281.444722
75.811041,150,281.533153
1015.13659,72,281.589485
1008.526903,84,281.740202
74.835147,150,281.827723
44.556842,150,281.918252
16.860577,150,282.007794
1007.15854,74,282.067475
1049.910025,101,282.136819
33.706642,150,282.226773
44.240367,150,282.316199
57.325508,150,282.402003
1011.905222,75,282.930125
1015.029658,79,282.98966
1015.576511,73,283.047289
1016.251938,82,283.107926
-2.441606,150,283.196702
1021.715834,85,283.263454
1015.972174,69,283.320437
31.362832,150,283.40906
1016.529151,76,283.468106
1013.209012,76,283.529907
1016.639274,74,283.587027
54.290059,150,283.756338
75.956885,150,283.847203
1009.946316,76,283.907454
32.485651,150,283.998054
1024.265691,88,284.063651
42.347563,150,284.150922
1010.530349,74,284.212796
1027.05583,86,284.274158
23.782981,150,284.362619
43.05934,150,284.912487
49.08156,150,285.003254
40.362586,150,285.093312
5.233193,150,285.182631
50.161933,150,285.269946
48.933626,150,285.356544
12.086568,150,285.447118
16.64175,150,285.544488
6.840867,150,285.680879
52.774276,150,285.803618
36.739004,150,285.892931
1009.687077,70,285.948259
1016.39568,68,286.005542
60.665518,150,286.091631
1017.118937,67,286.144535
42.842851,150,286.694099
36.359181,150,286.786181
30.830165,150,286.873358
48.688034,150,286.963572
1011.256423,71,287.019284
45.800497,150,287.110236
28.616109,150,287.201036
48.19324,150,287.291543
33.422111,150,287.457034
1018.022356,77,287.517754
55.858003,150,287.603037
1008.67256,74,287.658233
16.759369,150,287.745658
20.797026,150,287.834011
45.955187,150,287.926338
20.063533,150,288.483301
63.629465,150,288.574404
1009.06201,77,288.635911
1014.580856,76,288.6964
53.497863,150,288.783814
59.382719,150,288.870042
59.409,150,288.959743
68.490034,150,289.049614
1015.11697,74,289.181629
72.898909,150,289.274797
46.907532,150,289.364015
1008.644417,72,289.422554
1012.594778,70,289.47527
1013.892431,74,289.532916
20.793015,150,289.619344
60.959009,150,289.706932
1027.519562,84,289.768475
70.649912,150,290.359661
1016.067457,76,290.424275
36.240412,150,290.514722
73.119982,150,290.603399
31.015682,150,290.691234
57.760036,150,290.782591
1018.880044,70,290.836858
1012.542849,73,290.894239
34.170877,150,291.063471
61.040214,150,291.151565
56.78852,150,291.240984
56.539455,150,291.328443
30.713613,150,291.412293
31.175325,150,291.500152
38.419963,150,291.588196
36.328289,150,292.142989
36.403395,150,292.23106
11.396515,150,292.317251
1010.136009,72,292.373747
58.94398,150,292.462464
46.477892,150,292.548691
73.091105,150,292.635933
1019.11897,80,292.695255
56.698027,150,292.788742
36.360484,150,292.966981
60.176324,150,293.053769
52.453701,150,293.140505
45.969729,150,293.225826
48.053824,150,293.317078
1008.920322,75,293.379292
49.174612,150,293.930988
58.068454,150,294.021621
63.132579,150,294.107028
1013.898322,71,294.163702
1008.7338,74,294.222144
1015.47012,72,294.278362
59.569381,150,294.364934
1008.780129,76,294.42174
13.267269,150,294.509852
1013.158128,68,294.650725
62.816982,150,294.744736
48.792278,150,294.83475
47.609227,150,294.92204
40.233503,150,295.007054
45.229273,150,295.096971
57.73413,150,295.184899
46.186904,150,295.272106
69.670963,150,295.829597
33.051418,150,295.917985
1010.291414,72,295.974496
1007.992834,80,296.030883
52.12854,150,296.115966
46.355363,150,296.201745
71.058045,150,296.294249
1025.657605,82,296.357795
26.157345,150,296.533198
1010.172898,73,296.592207
31.065792,150,296.681713
51.049389,150,296.768588
58.951359,150,296.875314
39.549913,150,296.963451
1018.74461,77,297.025751
1010.638209,74,297.088384
54.929325,150,297.712227
42.110412,150,297.801925
59.625038,150,297.894707
9.036138,150,297.99285
1011.675189,79,298.054912
74.05906,150,298.145979
52.962591,150,298.253998
47.256391,150,298.362171
39.462789,150,298.549348
84.675168,150,298.644704
1008.241794,78,298.712093
1007.321344,74,298.774698
1016.038387,69,298.841055
1012.930808,73,298.898066
23.456113,150,298.999044
1015.603724,69,299.060741
58.316049,150,299.16298
60.589549,150,299.778569
59.703133,150,299.877261
1014.900832,76,299.937874
1009.777597,71,300.005068
37.478159,150,300.096176
54.281856,150,300.197413
1010.259778,70,300.261475
1013.777325,70,300.323596
71.288691,150,300.421911
49.03166,150,300.6239
1009.988993,81,300.691413
1015.928835,69,300.7542
74.039632,150,300.857988
1015.196621,73,300.918755
17.455533,150,301.020748
68.803103,150,301.118842
46.411132,150,301.216941
24.649424,150,301.857641
1019.561091,73,301.929394
42.135575,150,302.032307
56.188883,150,302.171825
72.888524,150,302.327945
54.340799,150,302.444537
1017.125894,81,302.52089
1010.154887,71,302.657936
64.983606,150,302.807741
87.326331,150,302.913698
23.342532,150,303.019098
1007.070106,76,303.086783
42.30527,150,303.192439
1014.559392,74,303.263172
37.681727,150,303.375125
1009.710076,75,303.44485
1013.074906,71,303.513366
1018.015503,66,303.570591
53.636458,150,304.27934
51.923111,150,304.382542
1016.373461,72,304.451379
1015.22123,71,304.523477
1017.523032,75,304.592243
1008.639567,71,304.659415
47.019083,150,304.882209
1014.367328,74,304.957588
37.425643,150,305.06372
1016.198809,73,305.119546
45.729123,150,305.225609
66.059082,150,305.339332
1010.150743,72,305.417355
32.748952,150,305.527872
62.703224,150,305.641194
53.767366,150,305.748399
1020.537675,85,305.827018
61.14822,150,305.940861
1012.075344,76,306.65095
51.933923,150,306.744813
55.637473,150,306.836707
1015.246238,70,306.902552
58.512131,150,306.998085
1011.777354,73,307.06519
1013.888294,71,307.137961
41.136723,150,307.356952
68.010946,150,307.47944
49.707582,150,307.615416
44.168881,150,307.756931
28.607554,150,307.87839
18.458271,150,308.029285
1017.31787,72,308.134386
52.196179,150,308.331077
53.780078,150,308.519932
1014.473885,72,309.690608
1007.307551,78,309.946345
45.66651,150,310.117237
1020.767634,86,310.184012
72.414094,150,310.272124
53.170184,150,310.358296
56.667188,150,310.44788
32.889217,150,310.539566
1013.760735,73,310.594704
36.977799,150,310.680047
24.46374,150,310.767623
48.845004,150,310.852132
1016.353079,74,310.913611
32.618917,150,311.00018
50.165515,150,311.088444
1018.000886,83,311.14971
1015.78241,74,311.207268
1013.093639,78,311.735435
35.30629,150,311.821368
1014.954111,72,311.877754
60.840518,150,311.966585
1012.013813,68,312.02186
66.845894,150,312.110142
62.165051,150,312.199761
1017.775265,81,312.259913
1010.357913,70,312.317215
0.420893,150,312.484113
1010.263777,70,312.542084
1013.351095,72,312.597454
1009.021828,79,312.65676
38.756309,150,312.746606
64.185336,150,312.834005
30.836068,150,312.921989
57.094442,150,313.00996
72.154198,150,313.101672
1014.669112,77,313.635276
3.714765,150,313.729232
43.294844,150,313.828362
46.792865,150,313.941294
41.634613,150,314.030627
46.398652,150,314.11693
60.22849,150,314.205821
1010.860851,77,314.333194
0.041647,150,314.435939
71.677254,150,314.523333
1019.199507,86,314.584384
61.182706,150,314.673998
44.032182,150,314.761438
1019.930094,78,314.822958
1013.815353,71,314.880901
1011.200322,76,314.94092
51.805588,150,315.534275
44.577915,150,315.624193
52.921917,150,315.714424
45.372085,150,315.802868
21.016315,150,315.889319
1014.09809,73,315.947634
1021.470452,81,316.011503
63.737582,150,316.184048
67.757353,150,316.277669
57.992066,150,316.367656
1010.823178,68,316.426166
1009.694572,70,316.485566
1006.498716,76,316.544084
44.120193,150,316.630665
1009.771181,70,316.685918
1012.53313,78,316.742695
48.883289,150,316.829487
1015.104767,69,316.885203
47.136229,150,317.437248
43.599567,150,317.524103
66.065154,150,317.611453
76.110152,150,317.698585
21.098123,150,317.786246
55.726588,150,317.872576
29.880292,150,317.957871
56.739718,150,318.126497
27.233796,150,318.214882
1010.05132,69,318.274488
55.470518,150,318.362156
46.496642,150,318.451034
27.73643,150,318.537849
1010.019733,71,318.593395
1015.670116,72,318.650129
38.921926,150,319.202268
1017.117052,67,319.257603
1018.208516,71,319.316501
1016.99735,72,319.374923
1011.297155,66,319.427286
55.6624,150,319.518791
1012.681271,69,319.576963
81.195095,150,319.66314
46.534075,150,319.75155
66.047106,150,319.912263
60.737802,150,320.016508
61.844195,150,320.105704
1019.278641,78,320.163695
47.478541,150,320.253152
49.6596,150,320.342549
23.623258,150,320.430905
1017.369702,75,320.491902
92.072898,150,320.581596
1014.009808,69,321.184236
42.624383,150,321.291475
49.874329,150,321.387699
1005.557912,76,321.446703
1012.815176,68,321.504319
40.788204,150,321.593635
1010.614237,68,321.651593
1013.85454,71,321.814453
69.414614,150,321.905446
31.921336,150,321.996623
52.836815,150,322.087007
59.017464,150,322.179188
55.600337,150,322.292133
45.578545,150,322.386142
65.089586,150,322.479151
1017.779364,79,322.540732
1012.966159,70,322.600768
1016.223335,72,323.156312
34.692286,150,323.247607
52.083413,150,323.337509
50.970324,150,323.428278
90.840468,150,323.520237
1021.921543,75,323.580076
1009.558608,72,323.638749
1014.989113,70,323.703289
1020.071875,88,323.770486
43.896333,150,323.950343
38.911784,150,324.041604
53.191786,150,324.130771
46.926692,150,324.220509
76.931924,150,324.310466
1011.970783,69,324.370924
45.855718,150,324.460606
1012.971359,82,324.52487
36.123214,150,325.150758
74.156951,150,325.240373
34.826107,150,325.332501
65.140633,150,325.426234
60.966407,150,325.517735
65.184831,150,325.608156
73.464003,150,325.70125
48.277677,150,325.786892
1015.671309,73,325.845194
1015.540033,68,326.013261
26.563464,150,326.153742
9.759996,150,326.246762
40.711038,150,326.341489
74.185023,150,326.431344
1009.531137,77,326.492382
46.136747,150,327.071803
44.576434,150,327.166367
34.348223,150,327.25895
1010.582854,71,327.318911
42.665845,150,327.409433
45.492684,150,327.497255
48.798015,150,327.589973
51.115227,150,327.778329
64.88681,150,327.873203
67.760379,150,327.965453
34.530289,150,328.055837
58.162098,150,328.145912
46.71657,150,328.238304
52.282587,150,328.336875
1016.971469,70,328.396238
1007.423513,74,328.953626
36.930544,150,329.042718
79.112734,150,329.132843
55.969901,150,329.227077
59.041304,150,329.320603
1016.148338,70,329.380772
1021.403153,83,329.44126
1019.186602,73,329.50348
1015.446555,78,329.639339
1042.83777,102,329.752427
1015.318916,65,329.814836
46.337148,150,329.904738
1022.06525,76,329.964276
45.230727,150,330.051388
35.311072,150,330.140958
41.986204,150,330.228065
47.810319,150,330.31851
70.306848,150,330.898137
1012.169298,70,330.957903
13.72192,150,331.046596
1011.601245,68,331.104176
1013.321848,75,331.163282
52.384235,150,331.252551
44.295696,150,331.344256
32.835639,150,331.438018
59.494905,150,331.625397
1016.993601,73,331.68365
27.141661,150,331.77132
17.391237,150,331.863705
37.803138,150,331.957625
54.965699,150,332.051581
19.396185,150,332.141075
1019.766143,68,332.197865
74.389505,150,332.291917
1019.465769,89,333.140633
52.640803,150,333.238216
66.111772,150,333.378332
1013.290763,69,333.45574
1014.058113,75,333.520747
49.240146,150,333.853801
1012.326722,71,333.935275
49.574036,150,334.034912
42.490663,150,334.135908
1015.823503,90,334.209523
62.762628,150,334.306391
47.096236,150,334.404863
49.325475,150,334.496397
1008.75718,69,334.557248
36.656953,150,334.654141
69.442526,150,334.750355
1022.314359,80,334.918934
1012.636848,70,335.637344
52.395702,150,335.768773
45.822636,150,335.897687
36.572034,150,335.999436
1011.026608,71,336.200015
63.406927,150,336.472354
1009.026248,74,336.565988
20.033279,150,336.707944
1019.73183,88,336.810374
42.547189,150,336.988591
31.501415,150,337.098588
63.503871,150,337.194257
58.258684,150,337.366947
1014.152168,73,337.429883
27.311742,150,337.522153
64.835459,150,337.619019
63.491881,150,338.519008
13.52596,150,338.612099
47.501141,150,338.709223
59.291356,150,338.809445
1017.112209,72,338.873849
54.256803,150,339.060085
59.539318,150,339.156162
53.156103,150,339.250787
54.975687,150,339.346651
53.427966,150,339.440692
1020.794405,85,339.507087
39.405408,150,339.604151
1013.390426,68,339.661854
72.472146,150,339.760515
1014.538717,70,339.820216
1010.346524,71,339.882736
30.975252,150,340.483459
58.265804,150,340.576455
1013.567166,68,340.632744
56.439334,150,340.727719
1011.415551,70,340.784672
61.74974,150,340.875397
1010.128077,77,340.941179
1012.02243,74,341.006738
1016.282455,72,341.162719
25.379424,150,341.258166
1016.184843,77,341.321104
31.432434,150,341.413534
1009.243436,75,341.475218
1013.23432,70,341.534085
1014.286579,80,341.596152
1008.993534,71,341.654807
82.865611,150,341.751195
49.825769,150,341.842819
1021.013981,89,341.907047
70.199539,150,342.540639
48.228207,150,342.637349
1008.142533,73,342.702557
39.257051,150,342.801924
1016.125383,73,342.864757
1014.730517,70,342.923519
37.042825,150,343.01957
50.197686,150,343.210416
47.74275,150,343.303932
44.857513,150,343.393688
36.03635,150,343.485096
64.081019,150,343.575853
45.222064,150,343.66835
54.381121,150,343.761773
48.36775,150,343.855005
59.867288,150,343.946243
31.007804,150,344.535898
72.307894,150,344.629149
1011.778428,69,344.690201
1009.837902,72,344.753155
56.841786,150,344.847065
53.238627,150,344.940768
55.879591,150,345.033782
54.459216,150,345.227354
30.530308,150,345.319504
56.511623,150,345.412313
13.888799,150,345.504209
45.067289,150,345.598979
42.700594,150,345.789876
37.949289,150,345.886973
55.282051,150,346.486605
72.128922,150,346.578005
21.544627,150,346.670207
70.669484,150,346.764249
58.647383,150,346.855296
1010.512586,70,346.913782
53.431201,150,347.008936
1014.8934,73,347.072381
44.23317,150,347.2581
64.205426,150,347.352044
1015.010666,67,347.409317
62.516992,150,347.501857
48.769567,150,347.593474
54.266626,150,347.688973
41.668672,150,347.780858
1014.532586,78,347.844349
56.938457,150,348.460459
78.84982,150,348.556912
60.332931,150,348.65195
1013.182535,78,348.716425
54.078297,150,348.80925
1008.054534,72,348.868958
79.576601,150,349.006749
45.211773,150,349.095689
41.70905,150,349.289022
1018.444585,72,349.349651
82.319832,150,349.44509
42.114826,150,349.539533
1010.44487,69,349.599423
57.314329,150,349.693983
78.842199,150,349.795123
92.713586,150,349.887484
54.003664,150,350.485003
19.869306,150,350.582223
49.501202,150,350.675471
1016.012684,78,350.73783
1009.561057,78,350.801388
1015.99697,67,350.857748
47.312915,150,350.954393
61.939511,150,351.052095
69.022753,150,351.143885
1016.898776,82,351.304946
66.953301,150,351.403727
49.053592,150,351.498035
1012.381288,75,351.561064
71.840465,150,351.6519
1011.168432,70,351.714071
1014.026791,76,351.773803
52.359996,150,351.867164
1018.435276,68,352.422198
42.90393,150,352.515261
1020.274688,88,352.579997
1011.718426,71,352.672231
1015.424069,69,352.737867
56.784901,150,352.83406
1008.136735,75,352.89532
51.079924,150,353.030968
64.915291,150,353.18306
39.30727,150,353.274043
1008.617559,71,353.333357
1014.160948,73,353.392301
61.17582,150,353.482793
1017.609571,72,353.544912
25.200283,150,353.636594
1009.859326,78,353.703478
67.528281,150,353.795046
54.627325,150,353.883389
1010.48721,70,353.947208
87.256662,150,354.540955
70.796688,150,354.636583
66.261252,150,354.7305
1029.366963,86,354.793613
56.779497,150,354.885532
24.311969,150,354.978851
41.919648,150,355.072486
1012.990969,70,355.205514
17.531694,150,355.316196
57.751032,150,355.410801
-15.288393,150,355.497732
64.25082,150,355.587418
82.422953,150,355.680316
57.689083,150,355.775577
51.182282,150,356.371058
26.54468,150,356.462015
85.263387,150,356.649248
68.921605,150,356.748709
54.689546,150,356.842856
59.450429,150,356.94578
1011.654699,70,357.007182
43.179153,150,357.189745
61.287131,150,357.286346
50.249293,150,357.374457
19.866525,150,357.462637
49.862969,150,357.551997
1030.165341,86,357.617986
26.499213,150,357.710637
44.470766,150,357.802212
65.593085,150,358.400823
67.387589,150,358.494114
17.005085,150,358.583955
1014.647035,73,358.644405
1018.601274,78,358.706985
1009.827272,74,358.76815
55.769684,150,358.860988
49.976568,150,358.962466
66.796348,150,359.05152
45.315098,150,359.238384
51.087859,150,359.330948
24.052402,150,359.422253
1013.236567,71,359.483735
46.133374,150,359.579584
65.356814,150,359.672727
1017.298434,67,359.735563
80.008384,150,360.334481
49.47275,150,360.428297
35.501617,150,360.520645
59.020899,150,360.617895
58.002245,150,360.7096
94.223271,150,360.803509
72.419098,150,360.991865
1015.545896,79,361.055464
47.693966,150,361.145968
1016.757321,72,361.204439
76.182646,150,361.296508
52.444778,150,361.386137
43.450819,150,361.478894
81.117167,150,361.569481
1021.322314,74,361.630394
1022.960954,76,361.694565
