#{"t_start": 1774030652.557245, "env_id": "ColoredChestKuka-v0"}
r,l,t
1010.939084,71,1472.513418
1007.676068,72,1472.568102
1013.63765,69,1472.621941
1011.497923,70,1472.681471
1012.441918,67,1472.735128
1012.076341,68,1472.79051
1011.237409,66,1472.844155
1005.549805,72,1472.900252
1009.733228,67,1472.953504
1008.752878,69,1473.006402
1011.820977,67,1473.525394
1012.917369,67,1473.579556
1014.433496,69,1473.63491
1016.067014,71,1473.690298
1011.333573,69,1473.743625
1011.22923,66,1473.798051
1014.570239,69,1473.850174
1013.84098,69,1473.905528
1012.012972,76,1473.963664
1014.050568,70,1474.018174
1013.9996,67,1474.073576
1013.073429,68,1474.12861
1013.208917,68,1474.272704
1014.846256,69,1474.344246
1014.456837,68,1474.400774
1012.445108,67,1474.453214
1007.364677,70,1474.507378
1008.625584,68,1474.560219
1012.226495,69,1474.614131
1014.676933,68,1474.669164
1014.745879,67,1474.723137
1013.732866,66,1474.775156
1005.911973,71,1474.829379
1011.198506,67,1474.883582
1012.451502,67,1474.938103
1013.533018,70,1474.994563
1011.039042,67,1475.050376
1013.932543,68,1475.113305
1012.535462,65,1475.167205
1012.9363,69,1475.220362
1013.951168,70,1475.742394
1012.912829,66,1475.795782
1012.184691,66,1475.84923
1008.972376,72,1475.908174
1013.435496,65,1475.962373
1010.05122,67,1476.015278
72.424258,150,1476.102772
1007.23056,72,1476.157851
1015.07402,72,1476.213443
1014.45694,70,1476.269165
1014.619186,68,1476.324156
1014.757629,69,1476.44835
1011.098259,70,1476.511054
1012.015479,69,1476.565067
67.477022,150,1476.651943
1008.88313,72,1476.70696
1012.996477,70,1476.761889
1011.462609,70,1476.817352
1015.730687,68,1476.871265
1013.568517,68,1476.925203
1010.289218,66,1476.979135
1015.314345,70,1477.036483
1011.883859,66,1477.090681
1010.295876,68,1477.144281
1013.249865,67,1477.198851
1010.306448,69,1477.251971
1008.078902,66,1477.37673
1014.215593,67,1477.443285
1012.188187,68,1477.966033
1013.490201,66,1478.020288
1007.151952,72,1478.0782
1014.551459,72,1478.135893
1008.018401,70,1478.192131
1007.527279,71,1478.247543
1014.133049,67,1478.302015
1013.558394,69,1478.355953
1009.941459,72,1478.411473
78.806742,150,1478.494238
1008.399474,70,1478.549929
1013.869049,67,1478.690963
1008.759148,70,1478.751016
1015.025768,66,1478.803741
1006.738301,72,1478.860826
1015.138786,71,1478.916667
1012.361949,68,1478.970994
1009.734842,69,1479.029838
1013.061706,70,1479.085405
1009.277833,69,1479.139595
1013.719627,66,1479.193194
1013.485733,69,1479.246686
1012.465813,67,1479.301214
1006.707543,70,1479.355574
1012.981714,66,1479.40929
1005.906405,70,1479.462973
1008.68747,68,1479.516802
1014.287094,67,1479.571469
1007.073493,70,1480.090299
1012.171308,70,1480.145878
1008.362925,72,1480.199999
78.593646,150,1480.284649
1013.914138,68,1480.337895
1011.525524,70,1480.393079
1010.946576,68,1480.446103
1012.539492,69,1480.498948
1013.596179,68,1480.552258
1006.199294,73,1480.608162
1008.062935,68,1480.661162
1015.204966,70,1480.780664
1013.058218,71,1480.849996
1012.567386,65,1480.903493
1014.052169,70,1480.959156
1011.414443,69,1481.012985
1009.514455,70,1481.06801
1010.283085,66,1481.122467
1013.387503,68,1481.176729
1013.780784,69,1481.229954
1015.389559,69,1481.284837
59.637925,150,1481.370874
1014.187096,70,1481.426074
1011.304288,69,1481.479256
1014.492631,68,1481.532692
1013.618149,69,1481.586951
1009.608098,67,1481.640795
1011.421128,70,1482.165625
1008.649313,71,1482.219943
1017.307892,73,1482.27579
1012.019138,69,1482.331403
1011.90858,66,1482.386789
1010.500933,70,1482.441858
60.877,150,1482.52768
1014.341272,71,1482.582564
1009.219277,66,1482.636812
1013.612667,68,1482.691411
1009.914516,67,1482.746068
1009.533258,69,1482.800658
1014.288938,65,1482.917817
1008.728318,67,1482.991915
1006.862798,72,1483.049712
1007.097455,69,1483.105213
1015.229319,69,1483.15926
1016.94274,69,1483.214684
1012.568245,69,1483.267784
1007.833594,67,1483.319452
1023.660753,76,1483.375565
1012.839929,69,1483.42915
1007.35953,73,1483.484135
1011.492209,66,1483.535335
1008.253675,70,1483.59126
1011.243992,68,1483.645435
1012.47256,70,1483.700834
1013.435052,68,1483.754528
1012.763217,68,1483.807611
1006.42124,73,1484.326365
1013.160141,69,1484.380166
1015.909733,69,1484.435739
1007.770159,69,1484.489151
1005.797448,72,1484.544009
1006.060273,69,1484.597814
1013.923327,71,1484.651387
1012.432378,67,1484.705987
1012.316896,70,1484.759329
1012.037321,67,1484.813377
1008.39288,71,1484.868906
1011.195638,70,1484.928882
1014.289349,70,1485.064239
1013.316085,67,1485.132355
1016.181929,70,1485.190062
1007.399565,71,1485.247147
1008.840368,67,1485.301638
1013.39994,71,1485.354434
1014.980792,72,1485.41052
1012.937204,68,1485.463182
1012.673042,68,1485.516475
1014.140664,70,1485.571551
1009.414066,69,1485.626476
1011.52329,67,1485.681953
1011.704473,68,1485.73696
1012.805777,70,1485.792181
1013.71761,68,1485.845505
1014.148673,67,1485.898092
1012.490541,69,1485.953125
1009.482696,68,1486.46969
1013.041253,68,1486.523759
1013.926618,69,1486.577884
1012.92203,66,1486.631378
1009.137497,70,1486.685199
1013.165445,69,1486.738015
1012.292615,68,1486.792416
1011.324724,72,1486.849442
1012.951987,72,1486.90468
1008.224455,70,1486.960409
1012.737233,69,1487.014215
1008.394415,71,1487.07274
1009.514402,69,1487.128498
1010.215606,69,1487.183579
1010.610171,69,1487.309338
1011.499757,67,1487.372951
1009.507588,69,1487.428062
1010.751082,73,1487.484084
1013.252089,67,1487.537236
1010.493514,71,1487.593096
1014.618412,69,1487.646494
1013.19182,68,1487.704779
1014.542313,70,1487.760613
1012.764104,68,1487.814494
1009.467305,68,1487.868388
1012.172294,68,1487.923485
1013.468928,66,1487.977282
1012.519264,66,1488.03134
1009.838593,69,1488.087402
1005.22504,71,1488.142215
1012.218191,67,1488.747428
1009.529157,68,1488.804272
1011.232527,66,1488.859025
1011.568898,66,1488.913245
1010.736719,67,1488.96637
1012.679469,66,1489.019619
1010.354967,67,1489.076506
1012.806877,69,1489.132085
1010.926492,67,1489.185557
1008.960184,68,1489.240268
1004.936912,70,1489.364226
1014.042992,71,1489.426396
1012.124639,68,1489.481448
1010.565149,70,1489.536779
1013.200291,70,1489.592528
1014.035773,66,1489.64623
1009.121428,72,1489.703061
1013.608337,69,1489.757619
1013.632646,70,1489.812688
1012.606422,67,1489.865624
1013.208514,68,1489.919136
1012.542078,66,1489.974328
1010.77779,69,1490.030845
1006.975313,69,1490.087091
1026.800682,80,1490.145807
1013.578041,72,1490.203071
1012.342656,68,1490.257117
1009.299565,72,1490.313127
1011.76943,68,1490.36755
1007.776164,69,1490.423253
1014.092039,66,1490.939742
1010.373855,67,1490.993374
1012.194372,69,1491.050336
1014.17195,70,1491.105101
1012.626999,70,1491.160887
1013.912201,70,1491.216211
1023.285051,77,1491.273372
1013.383023,69,1491.328378
1009.970162,69,1491.383292
1014.879837,67,1491.437151
1008.965254,69,1491.490598
1012.038196,68,1491.569779
1013.59283,70,1491.904983
1005.650656,71,1491.987737
1012.010158,68,1492.059392
1014.234394,67,1492.113848
1009.404343,66,1492.168481
1010.919663,70,1492.223483
1009.980578,68,1492.278793
1017.362153,71,1492.333566
1006.86455,69,1492.387871
1009.836891,66,1492.44186
1010.902096,66,1492.497922
1007.937167,67,1492.55126
1010.088351,70,1492.607908
1007.225069,68,1492.665494
1013.410727,66,1492.720572
1013.020602,66,1492.774329
1009.048103,68,1492.829822
1010.778524,68,1492.885138
1011.656981,71,1493.421358
1012.26293,70,1493.476865
1011.863775,68,1493.531743
1010.889542,69,1493.585981
1014.894281,65,1493.638464
1010.519695,68,1493.691741
1013.308556,68,1493.744206
1005.720609,68,1493.797532
1006.608068,69,1493.850426
1012.30745,70,1493.904959
1013.615867,70,1493.960414
1014.075453,68,1494.017157
1013.965084,68,1494.143625
1005.497636,71,1494.212087
1013.9652,67,1494.266593
1011.04283,67,1494.32062
1011.050605,67,1494.374416
1011.339593,69,1494.428386
1006.023427,71,1494.484381
1012.236841,69,1494.537571
1009.374024,67,1494.591757
1011.261544,69,1494.64525
1012.66622,69,1494.700636
1013.456959,69,1494.755453
1011.680477,66,1494.810793
1013.841044,67,1494.864137
1012.271781,67,1494.917458
1013.781175,69,1494.971476
1011.410355,69,1495.026418
1013.570255,80,1495.087622
1012.472908,70,1495.620828
1006.798283,70,1495.683563
1005.464741,71,1495.740857
1005.901877,71,1495.795699
1014.057053,69,1495.848563
1012.374257,68,1495.904325
1010.989121,68,1495.959115
1007.487052,69,1496.013064
1013.944345,67,1496.06793
1011.606387,67,1496.122892
1008.667574,67,1496.177996
1010.239946,68,1496.234771
1009.379282,69,1496.289008
1008.072822,71,1496.425392
1012.155116,69,1496.479149
1006.459106,69,1496.535086
1012.595667,66,1496.590267
1011.091924,70,1496.644917
1011.759984,65,1496.698599
1010.269607,70,1496.754402
1014.023958,66,1496.80842
1011.18335,69,1496.861946
1009.912901,69,1496.916795
1014.386218,68,1496.970591
1015.078293,71,1497.026778
1011.71932,69,1497.084748
73.920333,150,1497.172381
1013.15781,69,1497.22895
1013.187189,70,1497.747161
1013.615267,70,1497.802805
1011.209962,67,1497.856661
1006.622279,69,1497.912637
1010.906693,68,1497.966575
1007.047736,73,1498.023051
1007.675964,75,1498.082477
1037.839796,89,1498.145077
1011.764832,69,1498.200535
1011.186496,69,1498.255399
1020.657608,76,1498.312773
1006.04143,72,1498.385618
1011.316061,69,1498.442776
1025.668752,79,1498.570166
1013.672062,70,1498.634389
1012.350523,68,1498.692332
1009.046528,68,1498.746279
1014.742383,71,1498.802365
1013.434036,70,1498.85696
1007.759724,74,1498.914232
1013.756786,68,1498.968511
1010.067676,67,1499.020571
1012.265625,69,1499.075079
1008.909924,68,1499.129413
78.238018,150,1499.303421
1013.194165,67,1499.35644
1013.525242,67,1499.410362
1012.156014,68,1499.463794
1006.61671,71,1499.976984
1014.853831,68,1500.034063
1011.887144,68,1500.088907
1013.753394,68,1500.143454
1007.217827,71,1500.199106
1008.564982,67,1500.251869
1012.343459,69,1500.307208
1011.159709,69,1500.361292
1013.966756,68,1500.414949
1011.526205,69,1500.471027
1010.140894,71,1500.526247
1012.479268,69,1500.581898
1013.616652,68,1500.801278
1008.641644,69,1500.885751
1012.566889,71,1500.949744
1012.711885,68,1501.004739
1007.391298,73,1501.064915
1011.65752,69,1501.120522
1011.65933,67,1501.174686
1012.562162,69,1501.227722
1008.827874,67,1501.280961
1013.10367,68,1501.334476
1011.987691,67,1501.386548
1014.121605,67,1501.438053
1012.459285,70,1501.493958
1010.653127,70,1501.548288
1009.224157,69,1501.60307
1010.922822,65,1501.657214
1012.258147,69,1501.713375
1012.82327,68,1501.767259
1011.331485,68,1502.288463
1012.253517,67,1502.343041
1010.587919,69,1502.39778
1016.342668,69,1502.452429
1040.93949,102,1502.519874
1013.569233,70,1502.575545
1012.031801,68,1502.629719
1010.819936,70,1502.686769
1012.835737,69,1502.741641
1009.160419,68,1502.796315
1008.738398,67,1502.850013
1009.139117,69,1502.906622
1006.280146,69,1502.960478
1012.855591,69,1503.015566
1008.111154,73,1503.156993
1014.749438,69,1503.212134
1010.514863,70,1503.266073
1009.175644,70,1503.321015
1012.292991,69,1503.376473
1011.021951,69,1503.430177
1010.846426,66,1503.484517
1012.10174,69,1503.53796
1011.289365,68,1503.591704
1015.109531,71,1503.649248
1014.474289,72,1503.707507
1012.25508,67,1503.761555
1013.846862,65,1503.813879
1014.162601,70,1503.867345
1009.129059,69,1503.921531
1011.129819,65,1504.436112
1011.407056,68,1504.490908
1007.561169,69,1504.545287
1014.036102,71,1504.599357
65.197691,150,1504.685171
1010.830496,71,1504.740343
1009.766712,72,1504.795968
1014.362075,68,1504.850482
1013.166174,69,1504.903853
1011.880242,67,1504.957441
1012.101344,68,1505.011617
1011.609221,70,1505.151185
1013.016056,67,1505.236986
1007.436867,69,1505.308038
1008.964949,69,1505.362581
1006.717387,68,1505.417932
1006.549461,67,1505.471465
1014.277081,67,1505.526267
1011.700139,69,1505.580675
1011.352929,69,1505.634696
1010.89162,70,1505.689702
1012.600687,70,1505.744405
1007.791033,67,1505.799172
1009.68484,69,1505.852796
1013.753031,68,1505.906942
1020.651621,75,1505.963113
1011.729451,66,1506.017613
1010.430128,67,1506.071899
1011.347744,70,1506.129537
1012.385735,68,1506.644973
1015.230595,71,1506.700188
1011.784357,68,1506.754589
1011.112591,69,1506.808034
1010.180165,68,1506.860881
1011.321955,69,1506.914412
1025.044781,81,1506.973426
1011.045827,67,1507.027207
1013.163003,70,1507.08259
1015.097142,68,1507.137217
1012.847962,72,1507.19182
1011.414736,66,1507.246472
1012.075068,68,1507.300249
1006.9936,70,1507.355678
1008.029711,72,1507.409798
1009.736051,68,1507.541763
1011.766762,67,1507.596817
1013.140971,69,1507.649984
1008.108965,68,1507.704288
1009.173905,69,1507.757521
1008.483577,69,1507.812207
1008.359834,72,1507.867217
1006.957116,72,1507.922547
1006.669916,72,1507.978042
1012.545916,69,1508.032565
1012.168844,68,1508.085549
1013.327549,68,1508.140676
1005.976764,70,1508.19451
1013.999011,69,1508.247438
1012.018071,69,1508.76054
1010.741325,68,1508.815569
1012.519837,69,1508.869678
1013.022456,70,1508.924204
1008.995521,70,1508.979239
1014.576815,69,1509.034977
1015.113508,72,1509.089754
1014.690551,69,1509.144156
1012.087022,68,1509.199889
1014.546389,69,1509.252793
1013.905732,69,1509.308339
1011.359123,69,1509.364518
1011.113524,69,1509.419786
1007.564988,72,1509.559203
1007.421309,69,1509.614852
1011.697633,70,1509.671268
1007.849645,71,1509.725557
1008.669178,67,1509.779441
1012.547129,67,1509.833221
1014.693867,68,1509.887842
1013.744444,68,1509.941373
1012.642771,69,1509.996053
1015.133579,69,1510.052228
1013.430217,71,1510.189935
1006.793253,71,1510.251387
1012.230755,68,1510.307012
1014.747359,75,1510.363746
1014.60616,70,1510.421728
1010.279116,69,1510.47657
1004.754122,71,1510.531865
1006.872682,71,1511.045032
1009.858384,69,1511.100176
1013.782294,69,1511.153881
1014.727525,72,1511.210014
1014.200131,70,1511.264174
1011.586468,66,1511.318027
1013.968237,68,1511.371203
1007.144349,71,1511.427574
1010.260069,69,1511.481328
1008.471529,68,1511.534653
1012.810348,69,1511.589644
1011.33612,68,1511.645019
1012.004178,69,1511.768223
1007.508529,71,1511.835855
1012.36608,66,1511.888789
1014.669379,70,1511.943968
1013.391098,70,1511.998503
1008.230271,72,1512.054624
1011.773717,70,1512.110239
1010.088131,70,1512.165327
1011.671488,67,1512.218408
1009.654277,67,1512.271756
1009.253438,71,1512.325956
1011.276202,68,1512.379238
1009.282923,69,1512.433873
1009.928849,68,1512.487812
1011.930739,71,1512.542826
1011.068274,70,1512.59786
1007.928744,69,1512.651589
1011.736831,69,1513.17175
1009.482281,68,1513.226308
1009.171277,69,1513.281695
1012.014865,69,1513.33674
1012.747764,70,1513.390201
1008.407088,71,1513.445699
1014.561234,68,1513.500041
1011.673759,69,1513.554292
1013.498451,71,1513.607858
1006.843523,67,1513.660886
1011.482294,67,1513.714716
1008.388901,68,1513.772357
1007.65736,69,1513.93123
1015.166682,69,1514.007914
1012.840793,69,1514.071665
1011.366494,68,1514.127786
1010.445739,70,1514.184591
1010.438613,70,1514.24224
1011.284203,67,1514.297495
1014.031141,72,1514.353643
1009.482031,69,1514.409151
1013.065067,69,1514.465112
1007.819285,69,1514.521216
1012.363995,69,1514.575987
1007.475846,68,1514.630659
1010.201334,69,1514.683981
1012.870486,70,1514.739412
1013.003928,69,1514.795704
1041.679568,103,1514.864189
1007.78035,68,1515.390848
1008.219083,68,1515.447876
1044.416273,94,1515.513565
1013.041437,71,1515.57059
1015.158036,69,1515.624633
1012.487575,71,1515.679716
1014.701989,71,1515.734716
1007.615536,70,1515.787849
1006.583861,68,1515.84206
1011.411186,68,1515.896437
1009.616417,70,1515.950319
1009.9588,70,1516.112131
1010.418268,68,1516.171958
1009.572492,69,1516.233168
1005.147234,72,1516.291138
1014.690572,67,1516.344321
1009.638326,67,1516.397086
1011.614522,67,1516.448718
1014.106146,69,1516.505602
1008.723512,68,1516.559827
1008.718309,68,1516.616079
1012.226543,68,1516.670683
1009.374235,69,1516.725623
1005.933382,70,1516.781725
1011.16086,70,1516.836221
1038.266047,90,1516.898642
1035.382097,87,1516.9626
1008.900658,69,1517.016609
1011.728462,71,1517.073007
1011.467591,69,1517.593138
1011.670107,67,1517.646678
1006.291053,70,1517.705365
1012.338289,68,1517.760185
1014.685366,71,1517.815093
1011.138931,68,1517.867946
1013.941115,70,1517.921669
1009.98849,69,1517.976345
1012.90069,68,1518.034407
1008.339219,68,1518.092089
1010.450434,69,1518.149656
1011.345875,68,1518.205907
1009.646417,68,1518.364006
1014.872458,72,1518.426079
1009.475715,70,1518.480924
1011.556468,67,1518.535398
1009.302056,69,1518.589529
1012.945826,70,1518.643703
1012.446771,69,1518.69712
1013.65481,70,1518.753634
1004.424886,72,1518.809451
1010.277186,70,1518.864918
1008.382645,68,1518.919325
1006.948995,69,1518.9748
1014.475304,71,1519.032296
1006.596885,74,1519.092802
1012.893865,66,1519.157203
1014.777776,70,1519.213052
1006.575675,72,1519.268345
1007.518097,71,1519.324674
1007.547302,72,1519.84478
1009.664908,68,1519.899988
1011.720755,67,1519.956727
1008.015626,67,1520.014631
1009.164208,69,1520.073484
1012.078116,68,1520.132814
1010.725242,68,1520.18905
1012.212878,67,1520.242335
1010.354946,69,1520.295532
1014.425383,72,1520.351774
1011.547564,67,1520.407524
1011.015052,71,1520.538012
1011.642393,66,1520.600235
1012.541947,64,1520.654088
1010.739737,69,1520.710942
1011.207308,67,1520.765512
1011.032385,65,1520.838563
1007.075474,73,1520.897989
1010.785783,67,1520.957148
1009.402028,70,1521.227195
1009.097866,68,1521.31382
1010.863956,69,1521.459392
1021.738767,78,1521.534346
1010.054476,68,1521.609126
1007.034982,71,1521.673853
1011.662901,72,1521.734388
1016.859866,72,1521.798611
1011.856014,67,1521.854907
1006.287267,70,1521.926527
1011.599176,68,1522.487606
1006.804858,74,1522.544981
1012.127031,67,1522.600127
1011.382555,68,1522.655517
1016.238821,72,1522.712309
1012.278581,72,1522.769303
1010.06556,68,1522.823835
1007.118588,72,1522.880841
1012.635858,66,1522.940845
1009.844469,69,1523.002486
1006.252486,71,1523.088881
1013.993445,69,1523.243446
1012.601281,70,1523.300756
1012.541194,70,1523.358167
1012.215012,67,1523.421196
1009.68423,67,1523.478782
1012.308496,69,1523.534256
1014.61175,70,1523.588344
1009.510888,70,1523.644007
1012.898735,66,1523.697469
1012.654307,70,1523.75126
1012.981407,67,1523.804235
1011.864852,71,1523.85876
1009.90614,69,1523.918183
1010.891575,69,1523.973071
1010.728287,70,1524.030013
1010.845016,69,1524.085812
1008.800102,70,1524.140375
1011.963885,69,1524.196311
1007.33982,73,1524.251901
1013.146488,69,1524.769262
1011.350384,68,1524.824382
1014.341462,71,1524.880487
1012.84642,70,1524.935323
1011.428004,68,1524.988873
1015.0359,72,1525.04678
1013.142937,69,1525.102117
1010.186373,69,1525.156274
1011.801228,73,1525.212026
1009.845113,66,1525.264401
1008.521369,69,1525.319188
1009.567356,69,1525.374853
1012.466365,68,1525.429836
1014.671634,70,1525.553562
1010.451256,69,1525.619854
1013.360253,70,1525.675691
1014.119666,65,1525.729167
1012.958129,68,1525.783066
1010.450591,70,1525.838491
1012.666763,64,1525.890313
1012.249674,65,1525.94491
1008.347824,67,1525.998662
1010.094685,69,1526.054017
1006.96697,69,1526.108874
1009.565668,66,1526.161658
1006.12954,69,1526.217836
1010.910462,68,1526.27176
1011.670118,70,1526.328507
1006.486639,72,1526.384187
1010.156859,66,1526.43653
1006.825332,67,1526.949815
1016.223891,70,1527.004738
1014.050765,66,1527.05921
1011.377435,68,1527.113214
1009.231062,68,1527.166647
1012.136817,66,1527.221972
1006.856776,69,1527.276607
1018.005047,68,1527.333136
1012.237678,69,1527.387195
1012.858635,67,1527.441357
1014.271081,69,1527.495312
1013.07897,68,1527.621376
1011.431529,69,1527.700053
1013.796971,68,1527.75454
1013.067441,70,1527.810809
60.08636,150,1527.897342
1011.615542,66,1527.950303
1013.934432,71,1528.004261
1021.234038,76,1528.062245
1008.418703,70,1528.116756
89.093738,150,1528.20537
1007.346804,69,1528.259857
99.767048,150,1528.343819
1013.501779,69,1528.398235
1013.783874,70,1528.454007
1011.707074,67,1528.506203
1005.789941,70,1529.035411
1009.492656,70,1529.093673
1039.576444,95,1529.159671
1010.10818,67,1529.213324
1009.789569,68,1529.266913
1013.452683,67,1529.320501
1009.523819,67,1529.375605
1012.659109,69,1529.431162
1013.904867,71,1529.486005
85.711341,150,1529.57215
1010.574898,67,1529.636209
1022.900295,81,1529.771514
1009.25049,67,1529.826723
1011.138737,65,1529.879537
1017.166702,70,1529.934552
106.286671,150,1530.021124
1012.56986,68,1530.079646
1010.629699,66,1530.133353
1008.490421,69,1530.188043
1007.927454,72,1530.244324
1011.856087,69,1530.298144
1009.590488,67,1530.352061
1008.829908,67,1530.405949
1012.293722,67,1530.458853
1015.493462,72,1530.514815
1011.719525,68,1530.568471
1008.701649,68,1530.62434
1006.561831,71,1531.296102
1006.507892,68,1531.351382
1013.978932,68,1531.406143
1012.4774,67,1531.459355
1013.043556,67,1531.514408
1009.973377,68,1531.568562
93.843003,150,1531.657053
1013.268868,65,1531.711667
1011.339461,67,1531.764817
1011.584378,68,1531.82051
1012.769474,66,1531.876239
1013.52738,68,1532.217534
1024.058859,77,1532.309082
1010.786268,67,1532.366008
1012.915207,67,1532.420903
1010.047261,70,1532.476899
1011.617009,67,1532.531674
1012.6916,69,1532.588053
1006.606608,70,1532.642551
1007.006088,70,1532.700712
1013.874802,70,1532.759043
1012.068305,69,1532.815269
1011.603453,67,1532.869292
1013.550127,70,1532.922807
1008.336463,71,1532.977572
1008.987834,69,1533.034444
1008.823722,71,1533.089661
1008.839429,73,1533.145767
1012.54571,70,1533.660757
1011.205884,67,1533.715705
1008.778678,70,1533.770371
1011.344639,68,1533.823818
1006.606613,71,1533.879797
1009.404937,69,1533.935233
1010.581352,69,1533.991378
1011.415375,69,1534.048581
1007.303294,70,1534.102312
1008.294173,69,1534.155838
1013.402173,70,1534.212099
1017.573606,70,1534.267639
1014.187992,68,1534.417723
1011.630659,70,1534.473298
1012.471073,70,1534.527859
1044.05579,96,1534.592961
1009.455635,70,1534.650306
1016.916714,70,1534.705906
1008.818634,69,1534.759631
1012.890486,69,1534.813282
1010.628106,76,1534.872657
1009.043552,70,1534.929199
1004.735169,69,1534.984846
1013.845853,66,1535.039969
1012.71605,68,1535.093929
1009.517044,65,1535.149284
1067.851066,114,1535.222652
1015.45011,68,1535.275949
1004.856855,71,1535.331065
1011.414168,66,1535.894706
1008.426592,72,1535.952901
1013.221255,70,1536.009052
1008.881573,68,1536.064555
1011.7173,70,1536.119682
1011.755247,68,1536.173383
1011.090295,68,1536.227961
1011.078366,67,1536.281695
1011.091736,69,1536.336217
1014.520219,71,1536.392559
1009.771682,67,1536.446731
1008.681866,69,1536.584142
1006.769273,69,1536.6393
1014.425929,69,1536.693972
1011.409209,69,1536.747045
1010.356833,68,1536.80168
1007.965178,72,1536.856737
1012.628758,66,1536.909427
1011.791722,69,1536.96415
1008.798222,68,1537.016946
1013.542897,68,1537.071207
1013.79731,66,1537.125077
1011.691925,68,1537.178318
1009.638609,66,1537.230281
1008.663507,71,1537.28573
1008.444312,69,1537.341202
1010.296643,69,1537.395066
1012.539786,69,1537.447824
1007.886335,69,1537.502098
1010.927934,69,1537.55433
1012.888863,67,1538.067201
1012.343633,68,1538.121876
1014.772954,68,1538.176224
1008.649955,68,1538.229475
1012.373458,65,1538.281973
1006.209174,71,1538.337111
1013.310027,68,1538.391258
1012.172146,68,1538.444426
1008.460029,71,1538.500562
1005.302641,71,1538.55535
1010.087018,67,1538.608128
1007.995255,70,1538.665593
1012.329032,66,1538.791029
1011.800282,66,1538.853171
1011.467985,69,1538.910148
1011.839132,69,1538.964564
1009.360876,71,1539.02116
1009.827954,71,1539.079126
1012.131653,68,1539.133547
1013.541314,69,1539.18915
1011.552687,69,1539.242827
1012.936442,67,1539.298115
1009.475245,67,1539.352171
1006.460324,71,1539.407751
1008.255032,69,1539.463158
1013.931432,70,1539.517142
1007.075416,69,1539.571333
1012.991932,70,1539.626908
1008.816118,68,1539.680688
1012.76313,66,1539.733294
1010.482752,67,1540.249976
1013.486594,68,1540.303378
1011.742931,69,1540.358187
1011.868004,70,1540.413226
1008.706436,71,1540.468087
1009.138841,68,1540.521719
1008.428421,66,1540.57359
1011.5569,70,1540.627755
1012.242077,69,1540.682101
1014.012554,66,1540.733591
1009.577381,76,1540.791749
68.98739,150,1540.954301
1014.348439,67,1541.043751
1011.529036,67,1541.103424
1009.121369,69,1541.158114
1010.118179,71,1541.213446
1012.391169,67,1541.266152
1008.869486,68,1541.320103
1008.053793,76,1541.380011
1009.878938,76,1541.43582
1011.763136,68,1541.490299
1015.021957,70,1541.54672
1009.246025,69,1541.601742
1014.12955,70,1541.656259
1012.437461,69,1541.710419
1008.940728,67,1541.763378
1012.078201,70,1541.81759
1015.06366,68,1541.871231
1013.451708,70,1542.388774
1009.166395,71,1542.444427
1014.163875,70,1542.497515
1015.365673,71,1542.553648
1012.512594,68,1542.608659
1008.840666,69,1542.663318
1011.16603,66,1542.717913
1012.946467,71,1542.774074
1009.825554,66,1542.82837
1012.475074,71,1542.883885
1011.8551,68,1542.937761
1008.984722,69,1542.994527
1013.082787,68,1543.130968
1011.57249,70,1543.272451
1017.550169,73,1543.329523
1007.218484,67,1543.38369
1013.003689,69,1543.439161
1012.970028,69,1543.49324
1010.613744,72,1543.547972
1011.648354,67,1543.602524
1007.241801,69,1543.655381
1014.965827,71,1543.709451
1013.199284,69,1543.764124
1007.609119,68,1543.819461
1012.689093,70,1543.874307
1007.407268,68,1543.9297
1012.607175,68,1543.983431
1006.881667,70,1544.040591
1012.69682,67,1544.095817
1011.315678,65,1544.149556
1011.968721,68,1544.686482
1013.286254,70,1544.742134
1009.74512,67,1544.796701
1010.79681,69,1544.849793
1012.196137,69,1544.905147
1014.147973,68,1544.960037
1009.750281,68,1545.014726
1013.273732,70,1545.070862
1013.137555,69,1545.126965
1008.201633,70,1545.183251
1010.19779,67,1545.237523
1013.468748,68,1545.318414
1009.855236,69,1545.45061
1010.643834,69,1545.52181
1011.355226,67,1545.578022
1011.231334,67,1545.631656
1013.190413,66,1545.686169
1009.922587,69,1545.741421
1010.907158,69,1545.796607
1013.473141,69,1545.850746
1006.280517,71,1545.907171
1011.180547,68,1545.96033
1009.383834,70,1546.013995
1010.037881,66,1546.067359
1013.537187,67,1546.122538
1011.474343,70,1546.177604
1011.362529,69,1546.232991
1009.182556,69,1546.288464
1011.373342,67,1546.342446
1012.591648,70,1546.399051
1009.371768,68,1546.910394
1013.276574,69,1546.964964
1012.203668,68,1547.018925
1010.427912,70,1547.073974
1009.287421,69,1547.128641
1013.585662,68,1547.180757
1009.945961,67,1547.236175
1015.305912,70,1547.290539
1011.607989,69,1547.344488
1012.854579,71,1547.399923
1009.263067,66,1547.452311
1010.244797,67,1547.508889
1010.544917,67,1547.564831
1004.702477,69,1547.617392
1013.310875,68,1547.670148
105.366325,150,1547.840387
1012.967097,69,1547.895651
1011.615737,67,1547.948386
1011.686348,67,1548.002093
1012.179675,67,1548.05701
1014.169344,67,1548.111683
1013.837357,66,1548.164449
1009.742175,70,1548.220623
1013.194466,66,1548.274111
1008.143626,72,1548.329382
1007.255872,68,1548.382153
1008.666238,67,1548.4369
1013.142697,67,1548.491769
1007.490799,69,1549.006753
1018.825533,70,1549.064187
