#{"t_start": 1774016855.9330106, "env_id": "ColoredChestKuka-v0"}
r,l,t
431.388774,150,828.064986
355.797795,150,828.181864
399.075087,150,828.299172
292.259282,150,828.994911
479.409695,150,829.109588
496.651189,150,829.225203
115.676065,69,829.289355
379.117356,150,829.404279
149.747485,83,829.476988
105.291083,68,829.540124
545.698287,150,829.655268
479.082179,150,829.770678
302.793988,150,829.885762
462.152218,150,830.000607
115.004704,70,830.065527
116.038184,69,830.128687
104.891283,70,830.192616
457.947051,150,830.307403
337.665074,150,830.422663
532.277221,150,831.118577
186.146937,82,831.191418
113.804274,72,831.256798
297.656166,111,831.346929
421.773507,150,831.461913
380.526424,150,831.577061
483.932196,150,831.692651
431.099552,150,831.807929
368.535816,150,831.922378
317.597488,150,832.037999
98.308627,70,832.102593
458.471261,150,832.217012
399.399748,150,832.332074
392.972802,150,832.446614
308.117372,150,832.561086
299.894888,150,832.675553
392.942327,150,833.371963
351.20219,150,833.48774
322.373462,150,833.603258
383.488905,150,833.719041
238.978916,90,833.795354
528.219153,150,833.910127
362.203729,150,834.026251
238.297405,150,834.14163
493.387743,150,834.256345
305.537041,112,834.347749
127.795063,69,834.41152
98.666546,70,834.475474
302.237445,150,834.59093
472.816509,150,834.705767
517.481234,150,834.821139
432.14543,150,835.51594
522.875097,150,835.631198
112.076406,70,835.695708
378.377484,150,835.8111
376.504119,150,835.926056
338.484904,150,836.041039
453.994791,150,836.156901
453.406373,150,836.271988
361.168481,150,836.387168
350.738357,150,836.501991
322.29674,150,836.618306
427.183504,150,836.734336
405.177907,150,836.849309
168.279726,150,836.964589
270.048116,93,837.04402
440.120293,150,837.739333
218.423903,93,837.81837
417.087616,150,837.933111
405.7514,150,838.048657
136.955513,74,838.116378
158.956883,80,838.187686
428.076287,150,838.303616
459.266903,150,838.420937
547.982655,150,838.53615
108.548233,75,838.603046
491.836729,150,838.716187
422.291167,150,838.829588
486.003241,150,838.94238
474.382258,150,839.056135
96.752034,65,839.115181
430.325934,150,839.227325
471.041563,150,839.920964
493.688843,150,840.033926
115.460987,70,840.095599
280.229198,150,840.208203
223.269247,97,840.287795
444.841904,150,840.39986
435.146919,150,840.512301
101.407522,68,840.572858
527.471249,150,840.685546
398.655744,150,840.798508
434.941877,150,840.910788
326.267922,150,841.023047
384.079598,150,841.135192
428.768185,150,841.247471
491.809586,150,841.359817
393.133887,150,842.0529
125.66663,74,842.118161
277.091161,150,842.232287
497.581729,150,842.346021
417.152201,150,842.459449
443.383262,150,842.573094
109.552441,70,842.637011
405.529059,138,842.743893
101.615067,67,842.805906
360.518816,150,842.920427
338.678604,150,843.035089
508.009987,150,843.148993
40.251556,150,843.262772
495.741336,150,843.378274
117.903601,74,843.444369
120.763763,73,843.509362
363.078079,114,843.600914
453.22373,150,844.296494
495.499212,150,844.411394
493.747386,150,844.526981
502.534029,150,844.641826
305.053963,150,844.757914
187.231421,150,844.873485
109.303143,77,844.943862
416.410995,150,845.06009
421.656035,150,845.176778
318.580083,150,845.293538
127.724744,79,845.364801
308.791317,150,845.480658
448.343053,150,845.596946
159.382116,85,845.671932
237.217694,150,845.788196
505.486178,150,846.485772
471.132344,150,846.602271
463.62789,150,846.718259
104.488893,68,846.782156
286.84409,150,846.89768
348.859769,150,847.013608
430.962511,150,847.129478
417.014064,150,847.244779
520.29724,149,847.359706
487.244369,150,847.475422
374.602208,150,847.592561
101.162356,77,847.662493
125.642384,79,847.73345
202.890546,86,847.808341
469.760835,150,847.92354
111.606831,71,847.988664
398.9363,150,848.684246
515.16093,150,848.800735
506.944914,150,848.917276
425.312329,150,849.033011
282.900741,150,849.147483
441.025238,150,849.262311
410.451926,150,849.377692
416.113283,150,849.494254
443.213505,150,849.611078
395.547647,150,849.72724
342.675161,150,849.844422
367.567806,150,849.960433
424.438152,150,850.076589
458.97113,150,850.775286
385.453909,150,850.891567
462.264285,150,851.007661
316.324866,150,851.123394
241.946679,150,851.239577
339.086534,150,851.356664
468.444599,150,851.473384
422.950218,150,851.589146
240.850446,94,851.669366
314.610044,150,851.784558
393.306992,150,851.900041
380.576091,150,852.015775
95.859907,66,852.078562
288.958471,150,852.193109
410.359305,150,852.308393
337.474933,150,853.004029
525.442757,150,853.1205
464.363354,150,853.236154
430.822295,123,853.334804
542.921433,150,853.450476
460.266748,150,853.565608
263.890216,150,853.682217
411.854211,150,853.797548
103.917593,74,853.865282
373.928911,150,853.98015
531.314775,150,854.094019
397.408164,150,854.208532
447.757909,150,854.323932
207.336279,150,854.439301
343.954503,117,854.532905
390.48534,150,855.228974
275.799383,108,855.317026
465.930461,150,855.432951
336.77393,150,855.549683
455.033353,150,855.664724
207.403091,102,855.750268
215.134714,87,855.824875
434.769438,150,855.940294
449.544684,150,856.055935
478.393699,150,856.172311
408.29874,150,856.287951
374.838647,150,856.403406
110.33285,72,856.469265
474.336033,150,856.583581
124.320909,73,856.649881
348.915846,150,857.344239
319.715863,150,857.459603
446.406452,150,857.574842
371.829206,150,857.689583
96.107524,77,857.758578
398.269903,150,857.873655
489.048027,150,857.989175
338.255464,150,858.10368
99.135398,76,858.171992
368.888965,150,858.286001
251.714406,95,858.36678
372.44393,150,858.4814
447.400379,150,858.595447
433.812409,150,858.71067
424.346734,150,858.825522
112.749972,74,858.892828
410.112702,150,859.588078
289.729819,150,859.703413
344.722256,150,859.818637
328.67254,150,859.933804
412.730941,150,860.048913
449.557035,150,860.163816
174.946464,150,860.278546
489.781943,150,860.39337
264.055286,150,860.508454
338.34832,150,860.623228
422.330598,150,860.73895
436.60703,150,860.854218
421.499828,150,860.969225
462.158349,150,861.668086
283.131206,150,861.782501
549.651449,150,861.89652
181.679729,81,861.966072
364.997253,150,862.079494
269.669663,150,862.193342
372.852507,150,862.306941
250.191482,150,862.420087
389.623833,150,862.532969
370.067258,150,862.646032
105.994826,72,862.710297
430.606515,150,862.823118
319.814982,150,862.935501
464.732181,150,863.048359
96.856605,71,863.111738
113.659494,78,863.179388
304.370808,150,863.884887
356.5545,150,863.998105
412.451262,150,864.110894
102.74296,70,864.173102
349.539111,150,864.286095
374.177611,150,864.398582
313.139411,150,864.511645
499.815234,150,864.62515
350.319989,150,864.739883
129.287553,72,864.804806
336.395102,150,864.919883
423.117478,150,865.03526
421.292648,150,865.150725
496.111828,150,865.265482
238.303264,108,865.354249
346.423519,150,866.089695
509.546254,150,866.20462
503.972257,150,866.318985
451.007885,150,866.433399
370.302194,150,866.547789
480.743711,150,866.661745
528.197424,150,866.775757
260.296157,150,866.88932
428.075474,150,867.00421
519.891396,150,867.118784
337.119162,150,867.233613
430.927219,150,867.348377
327.931927,109,867.437624
129.605201,77,867.506699
120.296266,72,867.572088
220.779431,92,868.2693
109.223131,73,868.335409
356.799628,150,868.449384
339.625369,137,868.556228
101.575141,66,868.617649
95.978911,71,868.68211
453.457493,150,868.796088
461.375488,150,868.910692
100.036271,70,868.974961
306.807382,150,869.089119
296.223734,104,869.175065
264.913839,92,869.252838
465.5046,150,869.367357
221.176538,93,869.446296
129.520547,74,869.513115
320.917793,150,869.62822
100.424732,72,869.694219
454.818593,150,869.808955
117.643831,73,869.875645
389.80327,150,870.602987
375.175414,150,870.717948
98.840823,67,870.78056
120.232467,76,870.848136
117.831569,71,870.912687
360.226346,150,871.027117
372.428306,150,871.142389
399.007482,150,871.258067
355.208341,150,871.373941
363.768929,150,871.489694
151.80099,76,871.558393
488.636401,150,871.673808
242.542201,150,871.789363
163.196034,78,871.859484
483.055013,150,871.973689
273.569246,150,872.09318
134.165014,83,872.166018
456.776836,150,872.894978
435.108369,150,873.010867
372.598782,150,873.125749
351.837693,150,873.240741
361.86545,150,873.355828
163.710891,76,873.424306
398.57925,150,873.539518
211.309468,150,873.65596
343.449779,150,873.772209
377.94579,150,873.88747
458.127566,150,874.002666
294.727464,150,874.123419
176.380442,150,874.245644
173.0764,150,874.367095
408.27847,150,875.062789
396.138673,150,875.177662
164.827361,82,875.249247
233.673612,150,875.363559
114.23295,73,875.429368
362.390815,150,875.544063
352.967222,150,875.658906
171.905849,150,875.773366
268.758822,150,875.888157
108.038527,73,875.953945
408.327548,150,876.067591
413.409509,150,876.182483
300.349997,150,876.297543
114.397066,74,876.364278
424.306421,150,876.47818
177.461477,150,877.173406
395.357407,150,877.288578
275.511766,150,877.403443
338.827378,150,877.518713
191.440707,150,877.633826
351.504135,150,877.749568
518.563768,150,877.864533
298.423856,150,877.978519
348.960693,150,878.092979
264.630686,150,878.2076
374.925912,150,878.32209
464.239478,150,878.436935
452.161507,150,878.551621
459.927882,150,878.666039
382.985201,150,879.360969
423.254328,150,879.474857
383.792816,150,879.588626
476.184955,150,879.703536
509.03441,150,879.818056
453.674066,150,879.931871
214.00383,89,880.007816
387.927645,150,880.123123
414.4875,150,880.237708
327.639311,150,880.352243
440.787978,150,880.467012
364.284872,150,880.581718
127.734167,150,880.696236
398.014169,150,880.810485
387.366727,150,881.50519
492.67244,150,881.619545
465.747368,150,881.734117
303.045553,150,881.84827
431.193662,150,881.962738
498.497056,150,882.077082
451.96865,150,882.191865
265.89303,150,882.306648
415.274456,150,882.421235
331.21143,150,882.535957
493.199764,150,882.650175
510.790262,150,882.765018
424.756096,150,882.878788
460.061168,150,882.9927
441.09803,150,883.687855
171.332582,78,883.759782
504.960735,150,883.874049
485.257191,150,883.98812
471.848498,150,884.102546
106.060551,67,884.163401
452.954293,150,884.276312
494.999944,150,884.389333
443.74574,150,884.501923
142.264876,77,884.568507
231.413634,150,884.681002
294.600461,150,884.794053
117.281554,80,884.862589
393.035885,150,884.975462
134.977365,77,885.042481
149.694733,79,885.110658
436.978748,150,885.803522
461.107164,150,885.916495
325.823729,150,886.029543
316.604828,150,886.142724
325.563134,119,886.236692
460.766764,150,886.349697
278.720477,98,886.430051
159.945559,81,886.499207
198.340744,89,886.573129
471.018116,150,886.685819
354.869662,150,886.798043
417.100431,150,886.910919
336.898868,150,887.023719
426.46416,150,887.138427
440.80798,150,887.25346
347.408378,150,887.948057
181.042753,80,888.019505
482.431151,150,888.133312
129.154314,82,888.204463
320.700487,103,888.288805
243.010225,92,888.366178
206.537167,150,888.479646
282.553617,105,888.565366
331.314766,150,888.679274
206.721507,150,888.793162
424.213386,150,888.907316
404.237094,150,889.021631
340.149624,150,889.135581
463.608375,150,889.249892
301.742761,150,889.364361
306.597076,150,889.479334
124.061875,75,890.130554
413.074785,150,890.245158
493.432467,150,890.360594
384.707331,150,890.475191
172.069609,84,890.548598
124.652629,73,890.614921
281.908831,150,890.72963
300.226364,150,890.844372
387.389999,150,890.959188
430.343146,150,891.074062
417.658886,150,891.188771
470.618588,150,891.303681
201.988927,87,891.379133
204.156231,92,891.456998
136.869359,84,891.530218
104.707001,66,891.591564
282.812562,150,891.705604
384.100389,150,892.402509
373.269597,150,892.519047
370.130732,150,892.633834
140.937976,78,892.704009
475.101076,150,892.819069
431.190569,150,892.934517
186.681615,81,893.00627
426.316485,150,893.121177
421.257395,150,893.235732
283.468572,150,893.350879
408.011049,150,893.466303
148.110182,87,893.541504
516.283017,150,893.657305
447.116833,150,893.772586
101.079426,74,893.840334
372.77524,150,894.539128
379.004556,150,894.655
112.153796,71,894.720301
115.51597,77,894.789324
456.875393,150,894.904228
388.165532,150,895.018966
349.202944,150,895.134282
291.875104,150,895.249652
431.495151,150,895.364191
385.262528,150,895.4783
360.283911,150,895.593188
386.481326,150,895.70817
113.734476,71,895.773454
493.076773,150,895.888225
499.018362,150,896.00331
353.572009,150,896.118805
421.575989,150,896.815032
491.569521,150,896.930299
420.329473,150,897.046845
411.208414,150,897.16219
358.268064,150,897.276647
473.323523,150,897.392296
445.361666,150,897.507907
361.649048,150,897.622925
294.985429,150,897.737929
380.384343,150,897.85352
122.394384,75,897.921567
314.01123,150,898.03628
477.026286,150,898.151792
398.060056,150,898.266533
117.399704,74,898.914423
296.26281,150,899.029892
216.200694,86,899.104567
425.779099,150,899.219659
383.538789,150,899.334059
280.185271,150,899.44897
138.241321,76,899.517239
138.648922,76,899.585242
375.915802,150,899.699949
119.685589,72,899.765953
474.930637,150,899.880579
472.274066,150,899.995802
293.342967,150,900.11129
299.046712,150,900.22609
137.456172,78,900.294017
341.63901,150,900.408234
99.98405,75,900.476159
152.4727,78,901.125724
374.84479,150,901.240261
476.335027,150,901.355796
385.648658,150,901.470728
355.031257,150,901.585575
136.586634,76,901.654011
343.036533,150,901.768424
396.451105,150,901.883389
387.787703,150,901.99841
458.182158,150,902.11393
135.951462,77,902.183551
301.798646,150,902.297876
110.461713,69,902.362187
372.949942,150,902.476115
204.373365,150,902.59112
337.435186,150,903.285906
287.417404,150,903.400699
389.09396,150,903.514926
433.422017,150,903.629247
379.435324,150,903.743636
247.294487,150,903.857714
143.290654,78,903.926544
180.221347,150,904.040663
478.350646,150,904.155506
151.435853,82,904.227446
425.31556,150,904.342351
136.858879,74,904.409047
216.195827,150,904.52364
367.674498,150,904.638439
41.909173,150,904.753657
354.600039,150,904.868463
215.620866,150,905.563423
394.757874,150,905.678637
388.928429,150,905.795239
387.88226,150,905.910346
497.256437,150,906.025078
417.037471,150,906.139628
319.616252,150,906.254448
399.597609,150,906.369325
266.682903,150,906.483789
394.335104,150,906.598529
305.132403,150,906.715966
503.167979,150,906.830637
277.181629,150,906.944087
462.416826,150,907.638417
376.498911,150,907.751085
396.317971,150,907.863312
346.733443,150,907.976176
112.320274,73,908.040943
309.471142,150,908.153771
103.026249,75,908.219142
98.212746,69,908.28049
124.482707,150,908.392966
414.2273,150,908.50591
470.061591,150,908.619072
458.816835,150,908.732662
428.123875,150,908.84586
258.442363,150,908.958568
103.476712,71,909.02173
115.38617,71,909.084459
346.012679,150,909.778432
476.949076,150,909.891543
447.614514,150,910.005054
430.136591,150,910.118371
312.326463,150,910.231667
141.897981,150,910.345354
463.811476,150,910.459552
344.895196,150,910.572947
358.764442,150,910.687171
324.055381,150,910.801075
401.998371,150,910.914992
389.975576,150,911.029626
327.169854,150,911.144556
283.547752,150,911.259166
359.106284,150,911.955096
434.898202,150,912.069302
398.042082,150,912.183178
461.191144,150,912.297581
222.020943,150,912.411875
177.829579,150,912.526624
255.036672,150,912.641076
252.351366,150,912.755561
442.548521,150,912.870405
356.01207,150,912.985901
279.985498,150,913.100973
424.016985,150,913.216342
343.026885,150,913.331832
265.843683,150,913.447193
403.336197,150,914.144219
395.484834,150,914.258755
319.692716,150,914.373694
466.409772,150,914.488422
459.375473,150,914.603347
124.771332,150,914.718444
323.896516,150,914.833401
342.611611,150,914.948854
365.739275,150,915.064147
241.43284,150,915.179103
168.040586,150,915.293612
274.705855,99,915.376923
154.422087,150,915.493216
435.049785,150,915.608603
330.716557,105,916.276409
391.037688,150,916.39112
185.301392,150,916.506247
449.235905,150,916.62152
241.124977,150,916.736502
244.30916,150,916.851902
272.926292,150,916.966967
421.042548,150,917.083656
329.982865,150,917.198902
321.786813,150,917.314389
236.142703,150,917.430038
399.223474,150,917.545593
244.29447,150,917.660944
361.471084,150,917.776658
242.614933,150,918.475271
315.626137,150,918.592751
264.813262,150,918.709697
444.161764,150,918.824895
374.677289,150,918.94013
365.120318,150,919.055123
131.596102,72,919.121264
121.005319,150,919.23625
338.47593,150,919.351553
225.202855,150,919.467129
412.977016,150,919.583308
295.836137,150,919.699285
256.249684,150,919.814918
404.989901,150,919.929578
461.839104,150,920.623499
410.244334,150,920.73862
407.439198,150,920.852667
374.989161,150,920.967755
118.329513,84,921.041161
212.743644,91,921.119038
273.532835,150,921.234177
258.469008,150,921.349211
341.042824,150,921.464519
406.749455,150,921.579391
308.115187,150,921.694576
373.426322,150,921.809721
367.827611,120,921.905584
431.031285,150,922.019937
413.222791,150,922.135104
381.014737,150,922.83095
323.315976,150,922.946085
463.049111,150,923.061718
447.062559,150,923.176556
242.99162,97,923.257734
379.881066,150,923.371983
489.230738,150,923.486733
402.508007,150,923.600156
304.115953,150,923.715185
371.885685,150,923.830051
423.656264,150,923.944831
404.120575,150,924.058294
430.52008,150,924.172236
407.162188,150,924.286225
419.938726,150,924.980399
484.088792,150,925.094517
119.809713,72,925.15978
437.430254,150,925.273863
126.711939,73,925.34047
423.796817,150,925.455216
132.469086,150,925.570334
415.86594,150,925.688153
470.969877,150,925.811038
340.95878,150,925.932295
103.58752,69,925.999053
119.523153,72,926.068119
298.565247,150,926.19068
442.140251,150,926.312323
479.895702,150,926.432433
324.89301,150,927.134705
372.794836,150,927.249133
414.840424,150,927.363225
385.817123,150,927.47671
246.718094,96,927.556851
462.158305,150,927.67051
413.855554,150,927.785213
355.489387,150,927.899542
446.787568,150,928.013612
467.208581,150,928.128008
443.112658,150,928.242666
420.461614,150,928.357392
401.513433,150,928.472275
456.220489,150,928.586914
115.294645,72,928.652656
485.565496,150,929.347738
166.440926,88,929.426306
145.826058,75,929.495178
430.251507,150,929.609459
108.679633,73,929.674375
506.502404,150,929.78717
99.56017,69,929.849053
107.877061,68,929.910755
305.879088,150,930.024515
355.489074,150,930.137775
404.576961,150,930.250446
356.1878,150,930.362897
336.246453,150,930.475239
121.052193,75,930.540412
475.965907,150,930.652455
247.105295,94,930.729451
448.664839,150,930.84134
337.6149,150,931.535735
417.728257,150,931.648744
402.711386,150,931.760931
294.629005,150,931.874044
289.883794,150,931.986269
445.935186,150,932.098729
364.512216,150,932.210775
507.866701,150,932.323106
469.878695,150,932.435916
379.987051,150,932.548067
333.879616,150,932.660824
322.293901,150,932.772948
453.415506,150,932.884842
403.90057,150,932.997523
518.973379,150,933.691688
442.026716,150,933.804581
366.738567,150,933.9184
103.13023,71,933.984283
388.059561,150,934.097802
439.603558,150,934.211235
284.534066,150,934.32478
224.088619,150,934.438795
470.678244,150,934.553303
530.80462,150,934.667484
350.599489,122,934.764224
463.870087,150,934.877995
151.739233,79,934.947657
535.759169,150,935.061789
140.625141,76,935.130095
503.131281,150,935.828485
413.079449,150,935.944734
105.049824,70,936.009368
105.725542,74,936.076272
473.136026,150,936.190629
502.246365,150,936.305562
109.569848,69,936.369392
284.223505,100,936.452437
143.833665,80,936.522878
112.865104,70,936.586739
496.982559,150,936.700885
413.487388,150,936.815487
92.956813,69,936.879409
440.629413,150,936.9947
411.436824,150,937.109452
455.84171,150,937.224382
384.759591,150,937.338844
357.891685,150,938.034888
444.145494,150,938.150242
117.082318,72,938.215698
373.442567,150,938.33065
363.617877,150,938.445412
480.009463,150,938.562214
335.027632,150,938.676852
279.805904,99,938.76013
91.353872,69,938.823739
102.52071,68,938.886761
89.806385,71,938.951591
405.539672,150,939.065929
233.983572,150,939.18063
333.632532,150,939.295144
443.865246,150,939.410021
421.877063,150,939.525446
526.157279,150,940.223809
102.107815,74,940.290659
467.307524,150,940.406722
506.464547,150,940.52169
151.966428,81,940.593521
448.04758,150,940.708304
273.395679,100,940.792072
197.512917,90,940.869015
385.564994,150,940.983457
98.44353,69,941.047403
310.67482,108,941.136097
232.912317,93,941.216432
491.514788,150,941.33215
494.010356,150,941.446757
510.326053,150,941.56168
231.465787,93,941.640566
103.780257,69,941.704109
431.192445,150,941.818552
496.536308,150,942.518016
135.163754,77,942.587057
118.491607,71,942.651763
418.125634,150,942.76604
421.455513,150,942.881439
135.795141,80,942.952707
431.117607,150,943.067016
389.948001,150,943.183055
528.240892,150,943.297558
370.498925,150,943.412851
469.747293,150,943.527635
436.96751,150,943.641768
181.12463,150,943.756917
99.904838,72,943.822405
437.937128,150,943.937211
335.651152,150,944.633075
339.943151,150,944.747475
104.531456,70,944.811275
458.999351,150,944.925475
99.602782,150,945.038921
159.028702,150,945.153111
88.926117,150,945.267187
163.227182,150,945.381574
386.917119,150,945.49607
131.851447,77,945.564368
159.017729,150,945.677598
227.354237,150,945.791646
380.160043,150,945.906688
335.479912,150,946.021439
326.08041,150,946.136205
402.417586,150,946.83021
420.192738,150,946.944808
258.750666,150,947.059169
398.839802,150,947.173845
376.763915,150,947.287678
298.744714,150,947.40188
117.798014,150,947.516476
420.781655,150,947.630991
323.156358,150,947.745089
420.177787,150,947.859692
243.603689,150,947.974145
470.749014,150,948.088442
307.060743,150,948.202638
131.169188,150,948.316272
441.436687,150,949.011089
360.156819,150,949.125834
376.888408,150,949.239809
133.111588,74,949.306086
389.884616,150,949.420202
515.288767,150,949.533838
327.963973,150,949.649152
274.12576,150,949.763588
461.48804,150,949.877859
347.413732,150,949.992014
396.952283,150,950.106186
307.553255,150,950.22022
228.02569,150,950.334631
251.270805,150,950.449062
365.420868,150,951.144494
361.347963,150,951.259098
401.59043,150,951.372972
496.063934,150,951.487011
165.859525,84,951.559695
95.090924,70,951.622617
175.568574,150,951.7358
353.171181,150,951.852311
383.568532,150,951.966197
401.390072,150,952.079532
426.395908,150,952.193198
184.909554,91,952.270152
98.560401,72,952.333546
314.873451,150,952.446065
391.271406,150,952.558841
313.553277,150,953.252762
485.682613,150,953.366334
381.224525,150,953.479418
348.354002,150,953.592489
247.94896,150,953.705472
91.516815,150,953.817927
306.848794,150,953.931892
138.090077,74,953.997116
436.834818,150,954.109367
253.55971,94,954.186716
337.600716,150,954.29894
194.197202,150,954.411152
258.443946,150,954.523643
157.282975,150,954.635934
368.970238,150,954.748509
353.842333,150,955.442784
268.114317,150,955.555809
416.51013,150,955.668789
450.532753,150,955.781836
148.848326,78,955.849638
252.579588,150,955.962844
460.276867,150,956.077317
224.704506,150,956.190955
242.359734,150,956.303826
193.23154,150,956.417483
186.026799,82,956.488169
290.444363,150,956.601629
427.900526,150,956.714872
377.630506,150,956.828167
96.649963,69,956.89063
444.580107,150,957.584798
297.603464,150,957.699181
427.271483,150,957.813994
378.96809,150,957.928699
451.290441,150,958.043636
169.953572,150,958.158831
134.38927,150,958.273384
486.152631,150,958.388078
244.52025,150,958.502537
203.157279,150,958.616753
256.06181,150,958.731127
481.679079,150,958.845276
131.343526,76,958.91339
430.539237,150,959.028336
350.100234,150,959.72382
374.974985,150,959.839195
298.818279,150,959.954405
314.666814,150,960.069454
409.782404,150,960.184564
185.579786,150,960.298964
415.268478,150,960.413859
473.401631,150,960.530067
425.57927,150,960.64589
426.409081,150,960.760802
442.019451,150,960.875942
203.517976,150,960.989956
342.067594,150,961.104504
450.673518,150,961.219017
283.986047,150,961.929775
253.660988,150,962.045505
371.459865,150,962.161248
426.856934,150,962.277287
529.858292,150,962.393332
392.7684,150,962.508651
399.724377,150,962.624863
472.739549,150,962.739896
364.590857,150,962.855287
224.192795,150,962.970211
129.410822,77,963.039102
151.319858,77,963.107957
451.025209,150,963.223782
109.941683,150,963.338802
344.827008,150,964.034137
154.743355,150,964.148673
320.655617,150,964.263081
104.462306,69,964.326207
234.934708,150,964.440526
274.706516,150,964.555711
192.898007,150,964.671123
438.812024,150,964.786997
103.574666,73,964.854224
339.472474,150,964.968653
111.909908,71,965.03316
339.459907,150,965.147723
390.487484,150,965.262362
181.201221,82,965.334084
408.897572,150,965.448854
425.927583,150,965.563968
452.365647,150,966.25992
362.665287,150,966.375034
390.886078,150,966.490039
210.231251,150,966.605082
335.329637,150,966.720336
260.284846,150,966.835878
323.150239,150,966.951039
247.642959,150,967.065617
327.74429,150,967.180751
361.855301,150,967.295125
438.658253,150,967.410242
427.848877,150,967.525647
105.200665,67,967.588428
90.461618,150,967.702979
323.515468,150,968.398832
213.05115,91,968.477175
139.66998,150,968.59202
440.885002,150,968.707155
264.274852,150,968.822845
425.189781,150,968.937492
306.748192,150,969.052264
345.17562,150,969.16739
496.776265,150,969.282013
219.470882,150,969.397167
162.184068,150,969.512486
536.895581,150,969.627742
111.658916,74,969.695096
319.156909,150,969.809494
293.395312,150,969.924698
431.142738,150,970.620008
451.002918,150,970.73508
231.386134,150,970.850286
298.887031,150,970.965317
423.826894,150,971.080382
291.35954,150,971.195476
359.137267,150,971.309171
176.788625,150,971.424437
434.156678,150,971.539539
340.387251,150,971.65435
421.724149,150,971.769384
404.626977,150,971.88434
406.303537,150,971.998662
293.665722,150,972.693403
354.872605,150,972.80882
296.391059,150,972.923797
450.083673,150,973.039055
277.963442,150,973.154132
380.073847,150,973.269536
485.534026,150,973.38443
114.939337,71,973.449694
520.87632,150,973.564226
488.027322,150,973.678551
128.425571,73,973.745476
159.567721,84,973.817603
338.165845,150,973.932761
313.279197,150,974.047079
371.487545,150,974.161509
333.887808,150,974.275903
451.071323,150,974.974077
457.138133,150,975.087991
439.853364,150,975.201543
275.009142,150,975.315221
410.141158,150,975.428355
152.722882,150,975.541714
423.184641,150,975.655115
324.42345,150,975.768204
230.07221,150,975.881579
426.268583,150,975.994632
283.784189,150,976.108316
343.867995,150,976.222344
346.402251,150,976.335973
426.886045,150,977.032386
495.790618,150,977.147496
305.550998,150,977.26021
440.142337,150,977.374529
433.695722,150,977.48763
455.551106,150,977.600691
427.794592,150,977.713917
426.003825,150,977.827283
475.301186,150,977.940583
396.927414,150,978.053838
378.99338,150,978.167352
419.575457,150,978.280536
358.685947,150,978.393792
160.948059,82,978.464184
440.181885,150,979.167442
411.014453,150,979.282293
490.114061,150,979.396312
425.926112,150,979.508631
414.486435,150,979.621557
452.724266,150,979.734453
159.201153,150,979.847753
316.862475,150,979.96216
426.980998,150,980.076935
461.345877,150,980.190326
105.966247,75,980.257124
501.967347,150,980.371063
387.295549,150,980.484792
449.803674,150,980.598252
427.279494,150,981.292531
389.790624,150,981.40904
388.474642,150,981.524236
456.430509,150,981.639857
337.792216,150,981.755796
199.311915,150,981.871705
376.021015,150,981.987423
145.180064,150,982.102609
444.353645,150,982.217634
411.039033,150,982.33316
290.408716,150,982.448009
79.802932,150,982.56395
298.894684,150,982.679657
217.421934,150,982.795059
430.729718,150,983.490328
476.122198,150,983.605805
481.857908,150,983.721473
481.561966,150,983.836874
289.447097,150,983.951753
351.024562,150,984.065819
86.532098,74,984.132512
427.068307,150,984.247953
127.951418,76,984.315508
478.971907,150,984.429699
433.226113,150,984.544667
279.673506,150,984.659746
458.999955,150,984.774386
118.986683,73,984.840866
460.345863,150,984.955226
103.30943,72,985.020752
368.612457,150,985.716897
466.050374,150,985.832383
303.994864,132,985.936546
122.359083,150,986.051508
283.873307,150,986.166396
116.301197,150,986.28147
107.205934,71,986.346672
180.10602,82,986.418698
448.131579,150,986.533287
185.514103,150,986.648324
456.78345,150,986.763648
260.593577,150,986.87809
108.098608,71,986.943661
185.786712,150,987.058831
511.452474,150,987.175293
426.767216,150,987.87097
478.441066,150,987.986059
436.807585,150,988.100519
490.438991,150,988.215215
285.156756,150,988.329211
485.378537,150,988.443893
151.467236,150,988.558596
347.256131,150,988.674381
422.810184,150,988.788819
521.204237,150,988.903263
254.546997,150,989.017842
444.888996,150,989.132761
454.761661,150,989.249036
517.369579,150,989.363074
494.493586,150,990.129342
470.820793,150,990.25077
519.65621,150,990.370389
159.220103,81,990.445145
105.189145,73,990.515901
467.312003,150,990.636262
313.831212,150,990.759985
476.534611,150,990.882336
307.696537,150,990.999261
104.278137,76,991.068332
575.778161,150,991.188044
213.239094,89,991.272197
507.432381,150,991.394794
497.742695,150,991.520765
248.362407,150,991.640064
465.241924,150,992.378087
411.874674,150,992.499112
489.97766,150,992.61352
369.26463,150,992.72891
487.500284,150,992.844251
480.349237,150,992.957581
387.965465,150,993.071678
318.666832,111,993.162576
495.31991,150,993.277083
469.400993,150,993.392073
461.55239,150,993.507292
389.424471,150,993.622124
400.205312,150,993.737418
388.721181,150,993.851958
165.42704,150,994.546417
460.650429,150,994.661969
159.644501,77,994.731134
168.858832,81,994.802603
377.6177,150,994.92217
364.296516,150,995.044946
104.018697,71,995.113492
118.240039,77,995.184698
116.068554,69,995.247713
381.558238,150,995.363035
141.190788,84,995.436728
416.753519,150,995.551828
229.584119,92,995.631028
516.086975,150,995.745625
254.512148,92,995.823974
164.476126,81,995.895293
231.685148,92,995.973558
503.044106,150,996.087614
475.239254,150,996.782316
